[1608250201579][Host: 0000] Became a follower 
[1608250201801][Host: 0000] Became a Candidate at term 1 
[1608250201806][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "leader": "FFFF", "term": 1, "type": "rv", "lastLogIndex": -1, "lastLogTerm": 0} 
[1608250222709][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222710][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222710][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222711][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222763][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "61Z77C3UJB2CCJ36", "value": "ada4332adf7eb1a47c2f9092411c10dd", "key": "82ED3E41YQLVTTFFPSW6FXWT4E7L6Z2K", "type": "put", "leader": "0000"} 
[1608250222764][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222764][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222765][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222765][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 299} 
[1608250222826][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "RTKAH4HUC84VRT0E", "value": "2089505d386a494d6e8351a8afa93eb5", "key": "SQL1NEQ740PLIZVJ9G6APAQHTW1EXX9K", "type": "put", "leader": "0000"} 
[1608250222827][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 300} 
[1608250222827][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 300} 
[1608250222827][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 300} 
[1608250222828][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 300} 
[1608250222828][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "UN12GM7XLU6BI29N", "key": "1LSH1G86TTNOUAYWMBS244OLIA8UZ7UM", "type": "get", "leader": "0000"} 
[1608250222880][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "R10KCBW456SQW4CG", "value": "77422be75c473e4446b7b6c42ff644d7", "key": "2ON4ZMQD44PT4JWSH59ZEGXJY39IJ84G", "type": "put", "leader": "0000"} 
[1608250222881][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 301} 
[1608250222882][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 301} 
[1608250222882][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 301} 
[1608250222883][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 301} 
[1608250222939][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "PQXEAYW6SURRHQ4C", "value": "de7500c4680c3337f652f0ec90b1471d", "key": "Y9SBMZWT5FDSFFWFT7OT7CE674EHQZUT", "type": "put", "leader": "0000"} 
[1608250222941][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 302} 
[1608250222941][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 302} 
[1608250222941][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 302} 
[1608250222942][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 302} 
[1608250222993][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "FY9G9X416O43PA8W", "value": "743dee831afddfa6e78a6423cf05421d", "key": "BB6THH7M5LKSKS5XERQ7ESDY1GN5BA05", "type": "put", "leader": "0000"} 
[1608250222994][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 303} 
[1608250222994][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 303} 
[1608250222995][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 303} 
[1608250222996][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 303} 
[1608250223055][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "1D8IUE6J3GB0CJRR", "key": "8HEY6VRF4U018UP4WRG79N7904E6IJHC", "type": "get", "leader": "0000"} 
[1608250223056][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223057][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223057][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223058][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223115][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "MVLEU5MCNGAAOYFX", "key": "IREC9OWL2GKAECFJF3Z8PUG5H1XLY2EC", "type": "get", "leader": "0000"} 
[1608250223116][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223116][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223117][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223117][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223170][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "E36W0RVOJUH4UXC9", "value": "759be3a77f3d10bce5357e6cbd3dab42", "key": "J03J2WAQ284A82DXT4DC7E89QML1TSZZ", "type": "put", "leader": "0000"} 
[1608250223171][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223172][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223173][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223175][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 304} 
[1608250223226][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "MQ3ONGX0T48ANQ3J", "value": "ee9c86549f1fcb205e6997c322bc870a", "key": "BVEOHOZEHS1I1MAAWHYBMCCL1004YCWS", "type": "put", "leader": "0000"} 
[1608250223226][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 305} 
[1608250223227][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 305} 
[1608250223227][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 305} 
[1608250223228][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 305} 
[1608250223280][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "Q5GS1KCN0DKEC0TX", "value": "ffd344f7d23eb7d156e71d54fa831538", "key": "XUVNBPD6RPHKUS0PBXTNTDNDQCV7QUNV", "type": "put", "leader": "0000"} 
[1608250223282][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 306} 
[1608250223283][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 306} 
[1608250223285][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 306} 
[1608250223286][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 306} 
[1608250223334][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "ZOX2T0Y01VB1SX0X", "value": "8fb0a867e2f39c6d4a7ffe6affea594b", "key": "WZKXGVYYJ82IHAQSZ7VS0VUS8YYNA45W", "type": "put", "leader": "0000"} 
[1608250223335][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 307} 
[1608250223335][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 307} 
[1608250223336][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 307} 
[1608250223337][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 307} 
[1608250223392][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "KQFAYOSLKJXODIIU", "value": "166d68fce7892facd58b86d8d52e5bf2", "key": "RFZM7WX3E6BAZCPS7SGS5BJG0ERDUCGT", "type": "put", "leader": "0000"} 
[1608250223393][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 308} 
[1608250223393][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 308} 
[1608250223394][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 308} 
[1608250223394][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 308} 
[1608250223447][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "CBSQ2MIDEJAY0NWE", "key": "HXX3XWWA1IHZSNIZQ7P50AB484E21ULU", "type": "get", "leader": "0000"} 
[1608250223448][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223449][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223450][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223450][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223500][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "VN3EIX3OMVE4SVJ0", "value": "89494fcb92d148937e92b604e6603db4", "key": "MB7KQIL431WPCGE25MYFYCPGKACROJIR", "type": "put", "leader": "0000"} 
[1608250223501][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223502][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223502][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223503][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 309} 
[1608250223560][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "Z524ETP9493CAPVU", "value": "1f08d67df5be770f2751ea4c7a2020a5", "key": "GI9KGVF3NB5XSVTY6W2ZQMF9LWXQTKUK", "type": "put", "leader": "0000"} 
[1608250223561][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "5M25X0ZRCXAIV9K6", "value": "5bc447759e36282ec5c523909f1ea713", "key": "67AFC6AHWOD345HUH4PJTC7UYCE6T56U", "type": "put", "leader": "0000"} 
[1608250223561][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 310} 
[1608250223561][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 310} 
[1608250223562][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 310} 
[1608250223562][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 310} 
[1608250223618][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "SUTDGJDCUC2YBFVB", "value": "a74d2695cf29faff1a2bac6eb5ebafe5", "key": "4Z60YC7FXEBUM1VZ4AWRLLWQM7N6F561", "type": "put", "leader": "0000"} 
[1608250223619][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 312} 
[1608250223620][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 312} 
[1608250223621][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 312} 
[1608250223621][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 312} 
[1608250223678][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "KZJ7JA36581CFPFM", "value": "7f8a40b5531b6bc1b0157e0c50b74720", "key": "261W9NCOKQA22C71H3NC8V3H9Z4W7CC7", "type": "put", "leader": "0000"} 
[1608250223679][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 313} 
[1608250223679][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 313} 
[1608250223680][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 313} 
[1608250223680][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 313} 
[1608250223733][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "LUHDXFXGX5V409B0", "value": "dc3158cfbb3a5f6ef801fe875ce8b0b2", "key": "ES197T8C1BNS88B88HAD4KHBKC96Q3BC", "type": "put", "leader": "0000"} 
[1608250223734][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 314} 
[1608250223734][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 314} 
[1608250223735][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 314} 
[1608250223735][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 314} 
[1608250223796][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "NNNHLN60L0TQBN5V", "value": "c5d413ef5387cdac57f048feb73c3e62", "key": "8GTWZVCDKJ3P4W4ZD21D914I3TZ8CYEZ", "type": "put", "leader": "0000"} 
[1608250223797][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 315} 
[1608250223797][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 315} 
[1608250223798][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 315} 
[1608250223799][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 315} 
[1608250223859][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "E5SWAFJU2TFKKU3J", "key": "O0ZK109FF9XS9QCPG8YNOS1VQTH7KQFU", "type": "get", "leader": "0000"} 
[1608250223860][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223860][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223861][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223862][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223916][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "0OEZEEUI85HOO3G7", "value": "bfd63284514ab41f07deb0c8b9051198", "key": "NL4R36PD8BTLHZSAAP68U9SX4XMMXTKI", "type": "put", "leader": "0000"} 
[1608250223916][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223917][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223918][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223918][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 316} 
[1608250223975][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "2EENO4E2ZBVSBVYQ", "key": "9NYBW9N9YMHZU0HQIK3HV2T6DFE9UAS6", "type": "get", "leader": "0000"} 
[1608250223976][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "BW79CPTHF3MAGA1L", "value": "996eb2d8940ee1f3a47c613403ae8bbe", "key": "GPCG6ATC1G98CHHCSOZ32KOR0FEKJLOG", "type": "put", "leader": "0000"} 
[1608250223976][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 317} 
[1608250223977][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 317} 
[1608250223977][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 317} 
